Packet 2182 	 Time(ns) 19.812495
Packet 2183 	 Time(ns) 99.062473
Packet 2184 	 Time(ns) 79.249978
Packet 2185 	 Time(ns) 19.812495
Packet 2186 	 Time(ns) 59.437484
Packet 2187 	 Time(ns) 108.968720
Packet 2188 	 Time(ns) 79.249978
Packet 2189 	 Time(ns) 39.624989
Packet 2190 	 Time(ns) 128.781215
Packet 2191 	 Time(ns) 108.968720
Packet 2192 	 Time(ns) 79.249978
Packet 2193 	 Time(ns) 59.437484
Packet 2194 	 Time(ns) 128.781215
Packet 2195 	 Time(ns) 69.343731
Packet 2196 	 Time(ns) 168.406204
Packet 2197 	 Time(ns) 49.531236
Packet 2198 	 Time(ns) 69.343731
Packet 2199 	 Time(ns) 89.156225
Packet 2200 	 Time(ns) 29.718742
Packet 2201 	 Time(ns) 79.249978
Packet 2202 	 Time(ns) 49.531236
Packet 2203 	 Time(ns) 19.812495
Packet 2204 	 Time(ns) 19.812495
Packet 2205 	 Time(ns) 29.718742
Packet 2206 	 Time(ns) 89.156225
Packet 2207 	 Time(ns) 19.812495
Packet 2208 	 Time(ns) 29.718742
Packet 2209 	 Time(ns) 69.343731
Packet 2210 	 Time(ns) 89.156225
Packet 2211 	 Time(ns) 79.249978
Packet 2212 	 Time(ns) 39.624989
Packet 2213 	 Time(ns) 99.062473
Packet 2214 	 Time(ns) 158.499956
Packet 2215 	 Time(ns) 99.062473
Packet 2216 	 Time(ns) 19.812495
Packet 2217 	 Time(ns) 108.968720
Packet 2218 	 Time(ns) 9.906247
Packet 2219 	 Time(ns) 128.781215
Packet 2220 	 Time(ns) 118.874967
Packet 2221 	 Time(ns) 9.906247
Packet 2222 	 Time(ns) 108.968720
Packet 2223 	 Time(ns) 39.624989
Packet 2224 	 Time(ns) 138.687462
Packet 2225 	 Time(ns) 19.812495
Packet 2226 	 Time(ns) 79.249978
Packet 2227 	 Time(ns) 29.718742
Packet 2228 	 Time(ns) 9.906247
Packet 2229 	 Time(ns) 89.156225
Packet 2230 	 Time(ns) 89.156225
Packet 2231 	 Time(ns) 79.249978
Packet 2232 	 Time(ns) 39.624989
Packet 2233 	 Time(ns) 128.781215
Packet 2234 	 Time(ns) 79.249978
Packet 2235 	 Time(ns) 79.249978
Packet 2236 	 Time(ns) 59.437484
Packet 2237 	 Time(ns) 79.249978
Packet 2238 	 Time(ns) 49.531236
Packet 2239 	 Time(ns) 59.437484
Packet 2240 	 Time(ns) 19.812495
Packet 2241 	 Time(ns) 99.062473
Packet 2242 	 Time(ns) 39.624989
Packet 2243 	 Time(ns) 89.156225
Packet 2244 	 Time(ns) 59.437484
Packet 2245 	 Time(ns) 69.343731
Packet 2246 	 Time(ns) 19.812495
Packet 2247 	 Time(ns) 138.687462
Packet 2248 	 Time(ns) 158.499956
Packet 2249 	 Time(ns) 39.624989
Packet 2250 	 Time(ns) 99.062473
Packet 2251 	 Time(ns) 108.968720
Packet 2252 	 Time(ns) 19.812495
Packet 2253 	 Time(ns) 79.249978
Packet 2254 	 Time(ns) 118.874967
Packet 2255 	 Time(ns) 59.437484
Packet 2256 	 Time(ns) 19.812495
Packet 2257 	 Time(ns) 59.437484
Packet 2258 	 Time(ns) 19.812495
Packet 2259 	 Time(ns) 19.812495
Packet 2260 	 Time(ns) 69.343731
Packet 2261 	 Time(ns) 108.968720
Packet 2262 	 Time(ns) 19.812495
Packet 2263 	 Time(ns) 69.343731
Packet 2264 	 Time(ns) 49.531236
Packet 2265 	 Time(ns) 39.624989
Packet 2266 	 Time(ns) 99.062473
Packet 2267 	 Time(ns) 89.156225
Packet 2268 	 Time(ns) 29.718742
Packet 2269 	 Time(ns) 69.343731
Packet 2270 	 Time(ns) 168.406204
Packet 2271 	 Time(ns) 108.968720
Packet 2272 	 Time(ns) 128.781215
Packet 2273 	 Time(ns) 9.906247
Packet 2274 	 Time(ns) 69.343731
Packet 2275 	 Time(ns) 99.062473
Packet 2276 	 Time(ns) 69.343731
Packet 2277 	 Time(ns) 59.437484
Packet 2278 	 Time(ns) 89.156225
Packet 2279 	 Time(ns) 49.531236
Packet 2280 	 Time(ns) 108.968720
Packet 2281 	 Time(ns) 118.874967
Packet 2282 	 Time(ns) 19.812495
Packet 2283 	 Time(ns) 9.906247
Packet 2284 	 Time(ns) 29.718742
Packet 2285 	 Time(ns) 19.812495
Packet 2286 	 Time(ns) 19.812495
Packet 2287 	 Time(ns) 69.343731
Packet 2288 	 Time(ns) 118.874967
Packet 2289 	 Time(ns) 79.249978
Packet 2290 	 Time(ns) 99.062473
Packet 2291 	 Time(ns) 69.343731
Packet 2292 	 Time(ns) 9.906247
Packet 2293 	 Time(ns) 99.062473
Packet 2294 	 Time(ns) 89.156225
Packet 2295 	 Time(ns) 9.906247
Packet 2296 	 Time(ns) 69.343731
Packet 2297 	 Time(ns) 49.531236
Packet 2298 	 Time(ns) 19.812495
Packet 2299 	 Time(ns) 178.312451
Packet 2300 	 Time(ns) 19.812495
Packet 2301 	 Time(ns) 9.906247
Packet 2302 	 Time(ns) 99.062473
Packet 2303 	 Time(ns) 9.906247
Packet 2304 	 Time(ns) 79.249978
Packet 2305 	 Time(ns) 49.531236
Packet 2306 	 Time(ns) 89.156225
Packet 2307 	 Time(ns) 39.624989
Packet 2308 	 Time(ns) 69.343731
Packet 2309 	 Time(ns) 79.249978
Packet 2310 	 Time(ns) 19.812495
Packet 2311 	 Time(ns) 59.437484
Packet 2312 	 Time(ns) 19.812495
Packet 2313 	 Time(ns) 29.718742
Packet 2314 	 Time(ns) 69.343731
Packet 2315 	 Time(ns) 39.624989
Packet 2316 	 Time(ns) 59.437484
Packet 2317 	 Time(ns) 19.812495
Packet 2318 	 Time(ns) 118.874967
Packet 2319 	 Time(ns) 118.874967
Packet 2320 	 Time(ns) 79.249978
Packet 2321 	 Time(ns) 89.156225
Packet 2322 	 Time(ns) 89.156225
Packet 2323 	 Time(ns) 89.156225
Packet 2324 	 Time(ns) 49.531236
Packet 2325 	 Time(ns) 49.531236
Packet 2326 	 Time(ns) 19.812495
Packet 2327 	 Time(ns) 99.062473
Packet 2328 	 Time(ns) 59.437484
Packet 2329 	 Time(ns) 39.624989
Packet 2330 	 Time(ns) 29.718742
Packet 2331 	 Time(ns) 19.812495
Packet 2332 	 Time(ns) 118.874967
Packet 2333 	 Time(ns) 9.906247
Packet 2334 	 Time(ns) 19.812495
Packet 2335 	 Time(ns) 99.062473
Packet 2336 	 Time(ns) 128.781215
Packet 2337 	 Time(ns) 19.812495
Packet 2338 	 Time(ns) 19.812495
Packet 2339 	 Time(ns) 9.906247
Packet 2340 	 Time(ns) 19.812495
Packet 2341 	 Time(ns) 19.812495
Packet 2342 	 Time(ns) 89.156225
Packet 2343 	 Time(ns) 19.812495
Packet 2344 	 Time(ns) 178.312451
Packet 2345 	 Time(ns) 49.531236
Packet 2346 	 Time(ns) 69.343731
Packet 2347 	 Time(ns) 69.343731
Packet 2348 	 Time(ns) 19.812495
Packet 2349 	 Time(ns) 69.343731
Packet 2350 	 Time(ns) 29.718742
Packet 2351 	 Time(ns) 69.343731
Packet 2352 	 Time(ns) 99.062473
Packet 2353 	 Time(ns) 49.531236
Packet 2354 	 Time(ns) 59.437484
Packet 2355 	 Time(ns) 79.249978
Packet 2356 	 Time(ns) 19.812495
Packet 2357 	 Time(ns) 59.437484
Packet 2358 	 Time(ns) 128.781215
Packet 2359 	 Time(ns) 19.812495
Packet 2360 	 Time(ns) 118.874967
Packet 2361 	 Time(ns) 79.249978
Packet 2362 	 Time(ns) 138.687462
Packet 2363 	 Time(ns) 59.437484
Packet 2364 	 Time(ns) 89.156225
Packet 2365 	 Time(ns) 9.906247
Packet 2366 	 Time(ns) 89.156225
Packet 2367 	 Time(ns) 69.343731
Packet 2368 	 Time(ns) 108.968720
Packet 2369 	 Time(ns) 99.062473
Packet 2370 	 Time(ns) 118.874967
Packet 2371 	 Time(ns) 19.812495
Packet 2372 	 Time(ns) 99.062473
Packet 2373 	 Time(ns) 69.343731
Packet 2374 	 Time(ns) 19.812495
Packet 2375 	 Time(ns) 19.812495
Packet 2376 	 Time(ns) 89.156225
Packet 2377 	 Time(ns) 69.343731
Packet 2378 	 Time(ns) 69.343731
Packet 2379 	 Time(ns) 89.156225
Packet 2380 	 Time(ns) 39.624989
Packet 2381 	 Time(ns) 19.812495
Packet 2382 	 Time(ns) 138.687462
Packet 2383 	 Time(ns) 19.812495
Packet 2384 	 Time(ns) 99.062473
Packet 2385 	 Time(ns) 69.343731
Packet 2386 	 Time(ns) 79.249978
Packet 2387 	 Time(ns) 99.062473
Packet 2388 	 Time(ns) 99.062473
Packet 2389 	 Time(ns) 19.812495
Packet 2390 	 Time(ns) 79.249978
Packet 2391 	 Time(ns) 79.249978
Packet 2392 	 Time(ns) 69.343731
Packet 2393 	 Time(ns) 108.968720
Packet 2394 	 Time(ns) 69.343731
Packet 2395 	 Time(ns) 79.249978
Packet 2396 	 Time(ns) 89.156225
Packet 2397 	 Time(ns) 69.343731
Packet 2398 	 Time(ns) 99.062473
Packet 2399 	 Time(ns) 99.062473
Packet 2400 	 Time(ns) 89.156225
Packet 2401 	 Time(ns) 108.968720
Packet 2402 	 Time(ns) 89.156225
Packet 2403 	 Time(ns) 99.062473
Packet 2404 	 Time(ns) 49.531236
Packet 2405 	 Time(ns) 19.812495
Packet 2406 	 Time(ns) 99.062473
Packet 2407 	 Time(ns) 168.406204
Packet 2408 	 Time(ns) 89.156225
Packet 2409 	 Time(ns) 59.437484
Packet 2410 	 Time(ns) 19.812495
Packet 2411 	 Time(ns) 89.156225
Packet 2412 	 Time(ns) 69.343731
Packet 2413 	 Time(ns) 79.249978
Packet 2414 	 Time(ns) 89.156225
Packet 2415 	 Time(ns) 69.343731
Packet 2416 	 Time(ns) 19.812495
Packet 2417 	 Time(ns) 49.531236
Packet 2418 	 Time(ns) 39.624989
Packet 2419 	 Time(ns) 49.531236
Packet 2420 	 Time(ns) 158.499956
Packet 2421 	 Time(ns) 89.156225
Packet 2422 	 Time(ns) 89.156225
Packet 2423 	 Time(ns) 39.624989
Packet 2424 	 Time(ns) 29.718742
Packet 2425 	 Time(ns) 89.156225
Packet 2426 	 Time(ns) 89.156225
Packet 2427 	 Time(ns) 138.687462
Packet 2428 	 Time(ns) 99.062473
Packet 2429 	 Time(ns) 49.531236
Packet 2430 	 Time(ns) 89.156225
Packet 2431 	 Time(ns) 29.718742
Packet 2432 	 Time(ns) 79.249978
Packet 2433 	 Time(ns) 69.343731
Packet 2434 	 Time(ns) 118.874967
Packet 2435 	 Time(ns) 9.906247
Packet 2436 	 Time(ns) 108.968720
Packet 2437 	 Time(ns) 108.968720
Packet 2438 	 Time(ns) 9.906247
Packet 2439 	 Time(ns) 29.718742
Packet 2440 	 Time(ns) 89.156225
Packet 2441 	 Time(ns) 39.624989
Packet 2442 	 Time(ns) 108.968720
Packet 2443 	 Time(ns) 99.062473
Packet 2444 	 Time(ns) 99.062473
Packet 2445 	 Time(ns) 79.249978
Packet 2446 	 Time(ns) 99.062473
Packet 2447 	 Time(ns) 19.812495
Packet 2448 	 Time(ns) 79.249978
Packet 2449 	 Time(ns) 49.531236
Packet 2450 	 Time(ns) 69.343731
Packet 2451 	 Time(ns) 59.437484
Packet 2452 	 Time(ns) 108.968720
Packet 2453 	 Time(ns) 19.812495
Packet 2454 	 Time(ns) 89.156225
Packet 2455 	 Time(ns) 69.343731
Packet 2456 	 Time(ns) 79.249978
Packet 2457 	 Time(ns) 19.812495
Packet 2458 	 Time(ns) 79.249978
Packet 2459 	 Time(ns) 59.437484
Packet 2460 	 Time(ns) 79.249978
Packet 2461 	 Time(ns) 128.781215
Packet 2462 	 Time(ns) 59.437484
Packet 2463 	 Time(ns) 79.249978
Packet 2464 	 Time(ns) 59.437484
Packet 2465 	 Time(ns) 99.062473
Packet 2466 	 Time(ns) 59.437484
Packet 2467 	 Time(ns) 158.499956
Packet 2468 	 Time(ns) 59.437484
Packet 2469 	 Time(ns) 19.812495
Packet 2470 	 Time(ns) 69.343731
Packet 2471 	 Time(ns) 9.906247
Packet 2472 	 Time(ns) 79.249978
Packet 2473 	 Time(ns) 79.249978
Packet 2474 	 Time(ns) 49.531236
Packet 2475 	 Time(ns) 128.781215
Packet 2476 	 Time(ns) 128.781215
Packet 2477 	 Time(ns) 29.718742
Packet 2478 	 Time(ns) 138.687462
Packet 2479 	 Time(ns) 89.156225
Packet 2480 	 Time(ns) 19.812495
Packet 2481 	 Time(ns) 79.249978
Packet 2482 	 Time(ns) 118.874967
Packet 2483 	 Time(ns) 89.156225
Packet 2484 	 Time(ns) 39.624989
Packet 2485 	 Time(ns) 89.156225
Packet 2486 	 Time(ns) 89.156225
Packet 2487 	 Time(ns) 69.343731
Packet 2488 	 Time(ns) 138.687462
Packet 2489 	 Time(ns) 9.906247
Packet 2490 	 Time(ns) 59.437484
Packet 2491 	 Time(ns) 99.062473
Packet 2492 	 Time(ns) 19.812495
Packet 2493 	 Time(ns) 99.062473
Packet 2494 	 Time(ns) 138.687462
Packet 2495 	 Time(ns) 19.812495
Packet 2496 	 Time(ns) 59.437484
Packet 2497 	 Time(ns) 19.812495
Packet 2498 	 Time(ns) 39.624989
Packet 2499 	 Time(ns) 69.343731
Packet 2500 	 Time(ns) 69.343731
Packet 2501 	 Time(ns) 29.718742
Packet 2502 	 Time(ns) 128.781215
Packet 2503 	 Time(ns) 29.718742
Packet 2504 	 Time(ns) 39.624989
Packet 2505 	 Time(ns) 79.249978
Packet 2506 	 Time(ns) 39.624989
Packet 2507 	 Time(ns) 19.812495
Packet 2508 	 Time(ns) 138.687462
Packet 2509 	 Time(ns) 49.531236
Packet 2510 	 Time(ns) 79.249978
Packet 2511 	 Time(ns) 79.249978
Packet 2512 	 Time(ns) 99.062473
Packet 2513 	 Time(ns) 128.781215
Packet 2514 	 Time(ns) 39.624989
Packet 2515 	 Time(ns) 59.437484
Packet 2516 	 Time(ns) 19.812495
Packet 2517 	 Time(ns) 29.718742
Packet 2518 	 Time(ns) 79.249978
Packet 2519 	 Time(ns) 118.874967
Packet 2520 	 Time(ns) 108.968720
Packet 2521 	 Time(ns) 188.218698
Packet 2522 	 Time(ns) 59.437484
Packet 2523 	 Time(ns) 59.437484
Packet 2524 	 Time(ns) 9.906247
Packet 2525 	 Time(ns) 29.718742
Packet 2526 	 Time(ns) 19.812495
Packet 2527 	 Time(ns) 29.718742
Packet 2528 	 Time(ns) 9.906247
Packet 2529 	 Time(ns) 49.531236
Packet 2530 	 Time(ns) 59.437484
Packet 2531 	 Time(ns) 148.593709
Packet 2532 	 Time(ns) 39.624989
Packet 2533 	 Time(ns) 69.343731
Packet 2534 	 Time(ns) 118.874967
Packet 2535 	 Time(ns) 89.156225
Packet 2536 	 Time(ns) 99.062473
Packet 2537 	 Time(ns) 19.812495
Packet 2538 	 Time(ns) 19.812495
Packet 2539 	 Time(ns) 49.531236
Packet 2540 	 Time(ns) 69.343731
Packet 2541 	 Time(ns) 29.718742
Packet 2542 	 Time(ns) 49.531236
Packet 2543 	 Time(ns) 59.437484
Packet 2544 	 Time(ns) 49.531236
Packet 2545 	 Time(ns) 168.406204
Packet 2546 	 Time(ns) 59.437484
Packet 2547 	 Time(ns) 19.812495
Packet 2548 	 Time(ns) 89.156225
Packet 2549 	 Time(ns) 19.812495
Packet 2550 	 Time(ns) 19.812495
Packet 2551 	 Time(ns) 59.437484
Packet 2552 	 Time(ns) 69.343731
Packet 2553 	 Time(ns) 19.812495
Packet 2554 	 Time(ns) 89.156225
Packet 2555 	 Time(ns) 69.343731
Packet 2556 	 Time(ns) 39.624989
Packet 2557 	 Time(ns) 59.437484
Packet 2558 	 Time(ns) 19.812495
Packet 2559 	 Time(ns) 49.531236
Packet 2560 	 Time(ns) 89.156225
Packet 2561 	 Time(ns) 19.812495
Packet 2562 	 Time(ns) 89.156225
Packet 2563 	 Time(ns) 89.156225
Packet 2564 	 Time(ns) 69.343731
Packet 2565 	 Time(ns) 39.624989
Packet 2566 	 Time(ns) 108.968720
Packet 2567 	 Time(ns) 89.156225
Packet 2568 	 Time(ns) 59.437484
Packet 2569 	 Time(ns) 39.624989
Packet 2570 	 Time(ns) 19.812495
Packet 2571 	 Time(ns) 128.781215
Packet 2572 	 Time(ns) 148.593709
Packet 2573 	 Time(ns) 19.812495
Packet 2574 	 Time(ns) 19.812495
Packet 2575 	 Time(ns) 89.156225
Packet 2576 	 Time(ns) 138.687462
Packet 2577 	 Time(ns) 19.812495
Packet 2578 	 Time(ns) 99.062473
Packet 2579 	 Time(ns) 108.968720
Packet 2580 	 Time(ns) 138.687462
Packet 2581 	 Time(ns) 49.531236
Packet 2582 	 Time(ns) 59.437484
Packet 2583 	 Time(ns) 69.343731
Packet 2584 	 Time(ns) 29.718742
Packet 2585 	 Time(ns) 89.156225
Packet 2586 	 Time(ns) 49.531236
Packet 2587 	 Time(ns) 49.531236
Packet 2588 	 Time(ns) 19.812495
Packet 2589 	 Time(ns) 59.437484
Packet 2590 	 Time(ns) 79.249978
Packet 2591 	 Time(ns) 9.906247
Packet 2592 	 Time(ns) 19.812495
Packet 2593 	 Time(ns) 79.249978
Packet 2594 	 Time(ns) 118.874967
Packet 2595 	 Time(ns) 59.437484
Packet 2596 	 Time(ns) 9.906247
Packet 2597 	 Time(ns) 108.968720
Packet 2598 	 Time(ns) 9.906247
Packet 2599 	 Time(ns) 128.781215
Packet 2600 	 Time(ns) 89.156225
Packet 2601 	 Time(ns) 79.249978
Packet 2602 	 Time(ns) 128.781215
Packet 2603 	 Time(ns) 69.343731
Packet 2604 	 Time(ns) 29.718742
Packet 2605 	 Time(ns) 39.624989
Packet 2606 	 Time(ns) 79.249978
Packet 2607 	 Time(ns) 9.906247
Packet 2608 	 Time(ns) 19.812495
Packet 2609 	 Time(ns) 178.312451
Packet 2610 	 Time(ns) 19.812495
Packet 2611 	 Time(ns) 39.624989
Packet 2612 	 Time(ns) 19.812495
Packet 2613 	 Time(ns) 29.718742
Packet 2614 	 Time(ns) 128.781215
Packet 2615 	 Time(ns) 118.874967
Packet 2616 	 Time(ns) 89.156225
Packet 2617 	 Time(ns) 118.874967
Packet 2618 	 Time(ns) 69.343731
Packet 2619 	 Time(ns) 19.812495
Packet 2620 	 Time(ns) 19.812495
Packet 2621 	 Time(ns) 49.531236
Packet 2622 	 Time(ns) 99.062473
Packet 2623 	 Time(ns) 79.249978
Packet 2624 	 Time(ns) 118.874967
Packet 2625 	 Time(ns) 79.249978
Packet 2626 	 Time(ns) 59.437484
Packet 2627 	 Time(ns) 108.968720
Packet 2628 	 Time(ns) 89.156225
Packet 2629 	 Time(ns) 59.437484
Packet 2630 	 Time(ns) 9.906247
Packet 2631 	 Time(ns) 29.718742
Packet 2632 	 Time(ns) 59.437484
Packet 2633 	 Time(ns) 79.249978
Packet 2634 	 Time(ns) 39.624989
Packet 2635 	 Time(ns) 9.906247
Packet 2636 	 Time(ns) 19.812495
Packet 2637 	 Time(ns) 148.593709
Packet 2638 	 Time(ns) 59.437484
Packet 2639 	 Time(ns) 19.812495
Packet 2640 	 Time(ns) 69.343731
Packet 2641 	 Time(ns) 19.812495
Packet 2642 	 Time(ns) 19.812495
Packet 2643 	 Time(ns) 99.062473
Packet 2644 	 Time(ns) 19.812495
Packet 2645 	 Time(ns) 89.156225
Packet 2646 	 Time(ns) 79.249978
Packet 2647 	 Time(ns) 29.718742
Packet 2648 	 Time(ns) 79.249978
Packet 2649 	 Time(ns) 108.968720
Packet 2650 	 Time(ns) 99.062473
Packet 2651 	 Time(ns) 19.812495
Packet 2652 	 Time(ns) 99.062473
Packet 2653 	 Time(ns) 89.156225
Packet 2654 	 Time(ns) 9.906247
Packet 2655 	 Time(ns) 79.249978
Packet 2656 	 Time(ns) 39.624989
Packet 2657 	 Time(ns) 118.874967
Packet 2658 	 Time(ns) 118.874967
Packet 2659 	 Time(ns) 69.343731
Packet 2660 	 Time(ns) 19.812495
Packet 2661 	 Time(ns) 9.906247
Packet 2662 	 Time(ns) 19.812495
Packet 2663 	 Time(ns) 89.156225
Packet 2664 	 Time(ns) 118.874967
Packet 2665 	 Time(ns) 138.687462
Packet 2666 	 Time(ns) 19.812495
Packet 2667 	 Time(ns) 19.812495
Packet 2668 	 Time(ns) 138.687462
Packet 2669 	 Time(ns) 19.812495
Packet 2670 	 Time(ns) 19.812495
Packet 2671 	 Time(ns) 49.531236
Packet 2672 	 Time(ns) 79.249978
Packet 2673 	 Time(ns) 138.687462
Packet 2674 	 Time(ns) 118.874967
Packet 2675 	 Time(ns) 39.624989
Packet 2676 	 Time(ns) 89.156225
Packet 2677 	 Time(ns) 49.531236
Packet 2678 	 Time(ns) 29.718742
Packet 2679 	 Time(ns) 89.156225
Packet 2680 	 Time(ns) 89.156225
Packet 2681 	 Time(ns) 49.531236
Packet 2682 	 Time(ns) 9.906247
Packet 2683 	 Time(ns) 19.812495
Packet 2684 	 Time(ns) 128.781215
Packet 2685 	 Time(ns) 29.718742
Packet 2686 	 Time(ns) 79.249978
Packet 2687 	 Time(ns) 89.156225
Packet 2688 	 Time(ns) 19.812495
Packet 2689 	 Time(ns) 19.812495
Packet 2690 	 Time(ns) 138.687462
Packet 2691 	 Time(ns) 9.906247
Packet 2692 	 Time(ns) 39.624989
Packet 2693 	 Time(ns) 108.968720
Packet 2694 	 Time(ns) 108.968720
Packet 2695 	 Time(ns) 118.874967
Packet 2696 	 Time(ns) 168.406204
Packet 2697 	 Time(ns) 99.062473
Packet 2698 	 Time(ns) 49.531236
Packet 2699 	 Time(ns) 39.624989
Packet 2700 	 Time(ns) 79.249978
Packet 2701 	 Time(ns) 138.687462
Packet 2702 	 Time(ns) 79.249978
Packet 2703 	 Time(ns) 19.812495
Packet 2704 	 Time(ns) 99.062473
Packet 2705 	 Time(ns) 79.249978
Packet 2706 	 Time(ns) 118.874967
Packet 2707 	 Time(ns) 99.062473
Packet 2708 	 Time(ns) 39.624989
Packet 2709 	 Time(ns) 19.812495
Packet 2710 	 Time(ns) 99.062473
Packet 2711 	 Time(ns) 69.343731
Packet 2712 	 Time(ns) 89.156225
Packet 2713 	 Time(ns) 99.062473
Packet 2714 	 Time(ns) 49.531236
Packet 2715 	 Time(ns) 19.812495
Packet 2716 	 Time(ns) 79.249978
Packet 2717 	 Time(ns) 49.531236
Packet 2718 	 Time(ns) 39.624989
Packet 2719 	 Time(ns) 39.624989
Packet 2720 	 Time(ns) 99.062473
Packet 2721 	 Time(ns) 39.624989
Packet 2722 	 Time(ns) 108.968720
Packet 2723 	 Time(ns) 49.531236
Packet 2724 	 Time(ns) 69.343731
Packet 2725 	 Time(ns) 29.718742
Packet 2726 	 Time(ns) 19.812495
Packet 2727 	 Time(ns) 79.249978
Packet 2728 	 Time(ns) 89.156225
Packet 2729 	 Time(ns) 108.968720
Packet 2730 	 Time(ns) 89.156225
Packet 2731 	 Time(ns) 158.499956
Packet 2732 	 Time(ns) 19.812495
Packet 2733 	 Time(ns) 59.437484
Packet 2734 	 Time(ns) 19.812495
Packet 2735 	 Time(ns) 9.906247
Packet 2736 	 Time(ns) 19.812495
Packet 2737 	 Time(ns) 59.437484
Packet 2738 	 Time(ns) 69.343731
Packet 2739 	 Time(ns) 39.624989
Packet 2740 	 Time(ns) 9.906247
Packet 2741 	 Time(ns) 19.812495
Packet 2742 	 Time(ns) 118.874967
Packet 2743 	 Time(ns) 89.156225
Packet 2744 	 Time(ns) 99.062473
Packet 2745 	 Time(ns) 79.249978
Packet 2746 	 Time(ns) 39.624989
Packet 2747 	 Time(ns) 39.624989
Packet 2748 	 Time(ns) 49.531236
Packet 2749 	 Time(ns) 79.249978
Packet 2750 	 Time(ns) 19.812495
Packet 2751 	 Time(ns) 89.156225
Packet 2752 	 Time(ns) 99.062473
Packet 2753 	 Time(ns) 79.249978
Packet 2754 	 Time(ns) 118.874967
Packet 2755 	 Time(ns) 79.249978
Packet 2756 	 Time(ns) 89.156225
Packet 2757 	 Time(ns) 19.812495
Packet 2758 	 Time(ns) 19.812495
Packet 2759 	 Time(ns) 79.249978
Packet 2760 	 Time(ns) 148.593709
Packet 2761 	 Time(ns) 9.906247
Packet 2762 	 Time(ns) 19.812495
Packet 2763 	 Time(ns) 128.781215
Packet 2764 	 Time(ns) 19.812495
Packet 2765 	 Time(ns) 19.812495
Packet 2766 	 Time(ns) 69.343731
Packet 2767 	 Time(ns) 69.343731
Packet 2768 	 Time(ns) 59.437484
Packet 2769 	 Time(ns) 89.156225
Packet 2770 	 Time(ns) 69.343731
Packet 2771 	 Time(ns) 99.062473
Packet 2772 	 Time(ns) 59.437484
Packet 2773 	 Time(ns) 69.343731
Packet 2774 	 Time(ns) 108.968720
Packet 2775 	 Time(ns) 69.343731
Packet 2776 	 Time(ns) 9.906247
Packet 2777 	 Time(ns) 19.812495
Packet 2778 	 Time(ns) 39.624989
Packet 2779 	 Time(ns) 89.156225
Packet 2780 	 Time(ns) 49.531236
Packet 2781 	 Time(ns) 19.812495
Packet 2782 	 Time(ns) 19.812495
Packet 2783 	 Time(ns) 19.812495
Packet 2784 	 Time(ns) 39.624989
Packet 2785 	 Time(ns) 108.968720
Packet 2786 	 Time(ns) 9.906247
Packet 2787 	 Time(ns) 79.249978
Packet 2788 	 Time(ns) 19.812495
Packet 2789 	 Time(ns) 59.437484
Packet 2790 	 Time(ns) 69.343731
Packet 2791 	 Time(ns) 59.437484
Packet 2792 	 Time(ns) 69.343731
Packet 2793 	 Time(ns) 89.156225
Packet 2794 	 Time(ns) 39.624989
Packet 2795 	 Time(ns) 69.343731
Packet 2796 	 Time(ns) 89.156225
Packet 2797 	 Time(ns) 89.156225
Packet 2798 	 Time(ns) 69.343731
Packet 2799 	 Time(ns) 108.968720
Packet 2800 	 Time(ns) 69.343731
Packet 2801 	 Time(ns) 89.156225
Packet 2802 	 Time(ns) 39.624989
Packet 2803 	 Time(ns) 19.812495
Packet 2804 	 Time(ns) 9.906247
Packet 2805 	 Time(ns) 108.968720
Packet 2806 	 Time(ns) 59.437484
Packet 2807 	 Time(ns) 49.531236
Packet 2808 	 Time(ns) 59.437484
Packet 2809 	 Time(ns) 128.781215
Packet 2810 	 Time(ns) 9.906247
Packet 2811 	 Time(ns) 89.156225
Packet 2812 	 Time(ns) 59.437484
Packet 2813 	 Time(ns) 79.249978
Packet 2814 	 Time(ns) 79.249978
Packet 2815 	 Time(ns) 79.249978
Packet 2816 	 Time(ns) 118.874967
Packet 2817 	 Time(ns) 118.874967
Packet 2818 	 Time(ns) 39.624989
Packet 2819 	 Time(ns) 99.062473
Packet 2820 	 Time(ns) 108.968720
Packet 2821 	 Time(ns) 79.249978
Packet 2822 	 Time(ns) 19.812495
Packet 2823 	 Time(ns) 118.874967
Packet 2824 	 Time(ns) 49.531236
Packet 2825 	 Time(ns) 9.906247
Packet 2826 	 Time(ns) 19.812495
Packet 2827 	 Time(ns) 108.968720
Packet 2828 	 Time(ns) 69.343731
Packet 2829 	 Time(ns) 19.812495
Packet 2830 	 Time(ns) 59.437484
Packet 2831 	 Time(ns) 9.906247
Packet 2832 	 Time(ns) 79.249978
Packet 2833 	 Time(ns) 99.062473
Packet 2834 	 Time(ns) 69.343731
Packet 2835 	 Time(ns) 79.249978
Packet 2836 	 Time(ns) 59.437484
Packet 2837 	 Time(ns) 39.624989
Packet 2838 	 Time(ns) 19.812495
Packet 2839 	 Time(ns) 108.968720
Packet 2840 	 Time(ns) 49.531236
Packet 2841 	 Time(ns) 49.531236
Packet 2842 	 Time(ns) 99.062473
Packet 2843 	 Time(ns) 19.812495
Packet 2844 	 Time(ns) 19.812495
Packet 2845 	 Time(ns) 59.437484
Packet 2846 	 Time(ns) 99.062473
Packet 2847 	 Time(ns) 69.343731
